Điện Biên,h,11,100,
Điện Biên Đông,h,11,101,
Mường Ảng,h,11,102,
Nậm Pồ,h,11,103,
Lai Châu,tp,12,105,
Tam Đường,h,12,106,
Mường Tè,h,12,107,
Sìn Hồ,h,12,108,
Phong Thổ,h,12,109,
Than Uyên,h,12,110,
Tân Uyên,h,12,111,
Nậm Nhùn,h,12,112,
Sơn La,tp,14,116,
Quỳnh Nhai,h,14,118,
Thuận Châu,h,14,119,
Mường La,h,14,120,
Bắc Yên,h,14,121,
Phù Yên,h,14,122,
Mộc Châu,h,14,123,
Yên Châu,h,14,124,
Mai Sơn,h,14,125,
Sông Mã,h,14,126,
Sốp Cộp,h,14,127,
Vân Hồ,h,14,128,
Yên Bái,tp,15,132,
Nghĩa Lộ,tx,15,133,
Lục Yên,h,15,135,
Văn Yên,h,15,136,
Mù Căng Chải,h,15,137,
Trấn Yên,h,15,138,
Trạm Tấu,h,15,139,
Văn Chấn,h,15,140,
Yên Bình,h,15,141,
Hòa Bình,tp,17,148,
Đà Bắc,h,17,150,
Lương Sơn,h,17,152,
Kim Bôi,h,17,153,
Cao Phong,h,17,154,
Tân Lạc,h,17,155,
Mai Châu,h,17,156,
Lạc Sơn,h,17,157,
Yên Thủy,h,17,158,
Lạc Thủy,h,17,159,
Thái Nguyên,tp,19,164,
Sông Công,tp,19,165,
Định Hóa,h,19,167,
Phú Lương,h,19,168,
Đồng Hỷ,h,19,169,
Võ Nhai,h,19,170,
Đại Từ,h,19,171,
Phổ Yên,tx,19,172,
Phú Bình,h,19,173,
Lạng Sơn,tp,20,178,
Tràng Định,h,20,180,
Bình Gia,h,20,181,
Văn Lãng,h,20,182,
Cao Lộc,h,20,183,
Văn Quan,h,20,184,
Bắc Sơn,h,20,185,
Hữu Lũng,h,20,186,
Chi Lăng,h,20,187,
Lộc Bình,h,20,188,
Đình Lập,h,20,189,
Hạ Long,tp,22,193,
Móng Cái,tp,22,194,
Cẩm Phả,tp,22,195,
Uông Bí,tp,22,196,
Bình Liêu,h,22,198,
Tiên Yên,h,22,199,
Đầm Hà,h,22,200,
Hải Hà,h,22,201,
Ba Chẽ,h,22,202,
Vân Đồn,h,22,203,
Đông Triều,tx,22,205,
Quảng Yên,tx,22,206,
Cô Tô,h,22,207,
Bắc Giang,tp,24,213,
Yên Thế,h,24,215,
Tân Yên,h,24,216,
Lạng Giang,h,24,217,
Lục Nam,h,24,218,
Lục Ngạn,h,24,219,
Sơn Động,h,24,220,
Yên Dũng,h,24,221,
Việt Yên,h,24,222,
Hiệp Hòa,h,24,223,
Việt Trì,tp,25,227,
Phú Thọ,tx,25,228,
Đoan Hùng,h,25,230,
Hạ Hoà,h,25,231,
Thanh Ba,h,25,232,
Phù Ninh,h,25,233,
Yên Lập,h,25,234,
Cẩm Khê,h,25,235,
Tam Nông,h,25,236,
Lâm Thao,h,25,237,
Thanh Sơn,h,25,238,
Thanh Thuỷ,h,25,239,
Tân Sơn,h,25,240,
Vĩnh Yên,tp,26,243,
Phúc Yên,tp,26,244,
Lập Thạch,h,26,246,
Tam Dương,h,26,247,
Tam Đảo,h,26,248,
Bình Xuyên,h,26,249,
Mê Linh,h,01,250,
Yên Lạc,h,26,251,
Vĩnh Tường,h,26,252,
Sông Lô,h,26,253,
Bắc Ninh,tp,27,256,
Yên Phong,h,27,258,
Quế Võ,h,27,259,
Tiên Du,h,27,260,
Từ Sơn,tx,27,261,
Thuận Thành,h,27,262,
Gia Bình,h,27,263,
Lương Tài,h,27,264,
Hà Đông,q,01,268,
Sơn Tây,tx,01,269,
Ba Vì,h,01,271,
Phúc Thọ,h,01,272,
Đan Phượng,h,01,273,
Hoài Đức,h,01,274,
Quốc Oai,h,01,275,
Thạch Thất,h,01,276,
Chương Mỹ,h,01,277,
Thanh Oai,h,01,278,
Thường Tín,h,01,279,
Phú Xuyên,h,01,280,
Ứng Hòa,h,01,281,
Mỹ Đức,h,01,282,
Hải Dương,tp,30,288,
Chí Linh,tp,30,290,
Nam Sách,h,30,291,
Kinh Môn,tx,30,292,
Kim Thành,h,30,293,
Thanh Hà,h,30,294,
Cẩm Giàng,h,30,295,
Bình Giang,h,30,296,
Gia Lộc,h,30,297,
Tứ Kỳ,h,30,298,
Ninh Giang,h,30,299,
Thanh Miện,h,30,300,
Hồng Bàng,q,31,303,
Ngô Quyền,q,31,304,
Lê Chân,q,31,305,
Hải An,q,31,306,
Kiến An,q,31,307,
Đồ Sơn,q,31,308,
Dương Kinh,q,31,309,
Thuỷ Nguyên,h,31,311,
An Dương,h,31,312,
An Lão,h,31,313,
Kiến Thuỵ,h,31,314,
Tiên Lãng,h,31,315,
Vĩnh Bảo,h,31,316,
Cát Hải,h,31,317,
Bạch Long Vĩ,h,31,318,
Hưng Yên,tp,33,323,
Văn Lâm,h,33,325,
Văn Giang,h,33,326,
Yên Mỹ,h,33,327,
Mỹ Hào,tx,33,328,
Ân Thi,h,33,329,
Khoái Châu,h,33,330,
Kim Động,h,33,331,
Tiên Lữ,h,33,332,
Phù Cừ,h,33,333,
Thái Bình,tp,34,336,
Quỳnh Phụ,h,34,338,
Hưng Hà,h,34,339,
Đông Hưng,h,34,340,
Thái Thụy,h,34,341,
Tiền Hải,h,34,342,
Kiến Xương,h,34,343,
Vũ Thư,h,34,344,
Phủ Lý,tp,35,347,
Duy Tiên,tx,35,349,
Kim Bảng,h,35,350,
Thanh Liêm,h,35,351,
Bình Lục,h,35,352,
Lý Nhân,h,35,353,
Nam Định,tp,36,356,
Mỹ Lộc,h,36,358,
Vụ Bản,h,36,359,
Ý Yên,h,36,360,
Nghĩa Hưng,h,36,361,
Nam Trực,h,36,362,
Trực Ninh,h,36,363,
Xuân Trường,h,36,364,
Giao Thủy,h,36,365,
Hải Hậu,h,36,366,
Ninh Bình,tp,37,369,
Tam Điệp,tp,37,370,
Nho Quan,h,37,372,
Gia Viễn,h,37,373,
Hoa Lư,h,37,374,
Yên Khánh,h,37,375,
Kim Sơn,h,37,376,
Yên Mô,h,37,377,
Thanh Hóa,tp,38,380,
Bỉm Sơn,tx,38,381,
Sầm Sơn,tp,38,382,
Mường Lát,h,38,384,
Quan Hóa,h,38,385,
Bá Thước,h,38,386,
Quan Sơn,h,38,387,
Lang Chánh,h,38,388,
Ngọc Lặc,h,38,389,
Cẩm Thủy,h,38,390,
Thạch Thành,h,38,391,
Hà Trung,h,38,392,
Vĩnh Lộc,h,38,393,
Yên Định,h,38,394,
Thọ Xuân,h,38,395,
Thường Xuân,h,38,396,
Triệu Sơn,h,38,397,
Thiệu Hóa,h,38,398,
Hoằng Hóa,h,38,399,
Hậu Lộc,h,38,400,
Nga Sơn,h,38,401,
Như Xuân,h,38,402,
Như Thanh,h,38,403,
Nông Cống,h,38,404,
Đông Sơn,h,38,405,
Quảng Xương,h,38,406,
Nghi Sơn,tx,38,407,
Vinh,tp,40,412,
Cửa Lò,tx,40,413,
Thái Hoà,tx,40,414,
Quế Phong,h,40,415,
Quỳ Châu,h,40,416,
Kỳ Sơn,h,40,417,
Tương Dương,h,40,418,
Nghĩa Đàn,h,40,419,
Quỳ Hợp,h,40,420,
Quỳnh Lưu,h,40,421,
Con Cuông,h,40,422,
Tân Kỳ,h,40,423,
Anh Sơn,h,40,424,
Diễn Châu,h,40,425,
Yên Thành,h,40,426,
Đô Lương,h,40,427,
Thanh Chương,h,40,428,
Nghi Lộc,h,40,429,
Nam Đàn,h,40,430,
Hưng Nguyên,h,40,431,
Hoàng Mai,tx,40,432,
Hà Tĩnh,tp,42,436,
Hồng Lĩnh,tx,42,437,
Hương Sơn,h,42,439,
Đức Thọ,h,42,440,
Vũ Quang,h,42,441,
Nghi Xuân,h,42,442,
Can Lộc,h,42,443,
Hương Khê,h,42,444,
Thạch Hà,h,42,445,
Cẩm Xuyên,h,42,446,
Kỳ Anh,h,42,447,
Lộc Hà,h,42,448,
Kỳ Anh,tx,42,449,
Đồng Hới,tp,44,450,
Minh Hóa,h,44,452,
Tuyên Hóa,h,44,453,
Quảng Trạch,h,44,454,
Bố Trạch,h,44,455,
Quảng Ninh,h,44,456,
Lệ Thủy,h,44,457,
Ba Đồn,tx,44,458,
Đông Hà,tp,45,461,
Quảng Trị,tx,45,462,
Vĩnh Linh,h,45,464,
Hướng Hóa,h,45,465,
Gio Linh,h,45,466,
Đa Krông,h,45,467,
Cam Lộ,h,45,468,
Triệu Phong,h,45,469,
Hải Lăng,h,45,470,
Cồn Cỏ,h,45,471,
Huế,tp,46,474,
Phong Điền,h,46,476,
Quảng Điền,h,46,477,
Phú Vang,h,46,478,
Hương Thủy,tx,46,479,
Hương Trà,tx,46,480,
A Lưới,h,46,481,
Phú Lộc,h,46,482,
Nam Đông,h,46,483,
Liên Chiểu,q,48,490,
Thanh Khê,q,48,491,
Hải Châu,q,48,492,
Sơn Trà,q,48,493,
Ngũ Hành Sơn,q,48,494,
Cẩm Lệ,q,48,495,
Hòa Vang,h,48,497,
Hoàng Sa,h,48,498,
Tam Kỳ,tp,49,502,
Hội An,tp,49,503,
Tây Giang,h,49,504,
Đông Giang,h,49,505,
Đại Lộc,h,49,506,
Điện Bàn,tx,49,507,
Duy Xuyên,h,49,508,
Quế Sơn,h,49,509,
Nam Giang,h,49,510,
Phước Sơn,h,49,511,
Hiệp Đức,h,49,512,
Thăng Bình,h,49,513,
Tiên Phước,h,49,514,
Bắc Trà My,h,49,515,
Nam Trà My,h,49,516,
Núi Thành,h,49,517,
Phú Ninh,h,49,518,
Nông Sơn,h,49,519,
Quảng Ngãi,tp,51,522,
Bình Sơn,h,51,524,
Trà Bồng,h,51,525,
Sơn Tịnh,h,51,527,
Tư Nghĩa,h,51,528,
Sơn Hà,h,51,529,
Sơn Tây,h,51,530,
Minh Long,h,51,531,
Nghĩa Hành,h,51,532,
Mộ Đức,h,51,533,
Đức Phổ,tx,51,534,
Ba Tơ,h,51,535,
Lý Sơn,h,51,536,
Quy Nhơn,tp,52,540,
An Lão,h,52,542,
Hoài Nhơn,tx,52,543,
Hoài Ân,h,52,544,
Phù Mỹ,h,52,545,
Vĩnh Thạnh,h,52,546,
Tây Sơn,h,52,547,
Phù Cát,h,52,548,
An Nhơn,tx,52,549,
Tuy Phước,h,52,550,
Vân Canh,h,52,551,
Tuy Hoà,tp,54,555,
Sông Cầu,tx,54,557,
Đồng Xuân,h,54,558,
Tuy An,h,54,559,
Sơn Hòa,h,54,560,
Sông Hinh,h,54,561,
Tây Hoà,h,54,562,
Phú Hoà,h,54,563,
Đông Hòa,tx,54,564,
Nha Trang,tp,56,568,
Cam Ranh,tp,56,569,
Cam Lâm,h,56,570,
Vạn Ninh,h,56,571,
Ninh Hòa,tx,56,572,
Khánh Vĩnh,h,56,573,
Diên Khánh,h,56,574,
Khánh Sơn,h,56,575,
Trường Sa,h,56,576,
Phan Rang-Tháp Chàm,tp,58,582,
Bác Ái,h,58,584,
Ninh Sơn,h,58,585,
Ninh Hải,h,58,586,
Ninh Phước,h,58,587,
Thuận Bắc,h,58,588,
Thuận Nam,h,58,589,
Phan Thiết,tp,60,593,
La Gi,tx,60,594,
Tuy Phong,h,60,595,
Bắc Bình,h,60,596,
Hàm Thuận Bắc,h,60,597,
Hàm Thuận Nam,h,60,598,
Tánh Linh,h,60,599,
Đức Linh,h,60,600,
Hàm Tân,h,60,601,
Phú Quí,h,60,602,
Kon Tum,tp,62,608,
Đắk Glei,h,62,610,
Ngọc Hồi,h,62,611,
Đắk Tô,h,62,612,
Kon Plông,h,62,613,
Kon Rẫy,h,62,614,
Đắk Hà,h,62,615,
Sa Thầy,h,62,616,
Tu Mơ Rông,h,62,617,
Ia H' Drai,h,62,618,
Pleiku,tp,64,622,
An Khê,tx,64,623,
Ayun Pa,tx,64,624,
KBang,h,64,625,
Đăk Đoa,h,64,626,
Chư Păh,h,64,627,
Ia Grai,h,64,628,
Mang Yang,h,64,629,
Kông Chro,h,64,630,
Đức Cơ,h,64,631,
Chư Prông,h,64,632,
Chư Sê,h,64,633,
Đăk Pơ,h,64,634,
Ia Pa,h,64,635,
Krông Pa,h,64,637,
Phú Thiện,h,64,638,
Chư Pưh,h,64,639,
Buôn Ma Thuột,tp,66,643,
Buôn Hồ,tx,66,644,
Ea H'leo,h,66,645,
Ea Súp,h,66,646,
Buôn Đôn,h,66,647,
Cư M'gar,h,66,648,
Krông Búk,h,66,649,
Krông Năng,h,66,650,
Ea Kar,h,66,651,
M'Đrắk,h,66,652,
Krông Bông,h,66,653,
Krông Pắc,h,66,654,
Krông A Na,h,66,655,
Lắk,h,66,656,
Cư Kuin,h,66,657,
Gia Nghĩa,tp,67,660,
Đăk Glong,h,67,661,
Cư Jút,h,67,662,
Đắk Mil,h,67,663,
Krông Nô,h,67,664,
Đắk Song,h,67,665,
Đắk R'Lấp,h,67,666,
Tuy Đức,h,67,667,
Đà Lạt,tp,68,672,
Bảo Lộc,tp,68,673,
Đam Rông,h,68,674,
Lạc Dương,h,68,675,
Lâm Hà,h,68,676,
Đơn Dương,h,68,677,
Đức Trọng,h,68,678,
Di Linh,h,68,679,
Bảo Lâm,h,68,680,
Đạ Huoai,h,68,681,
Đạ Tẻh,h,68,682,
Cát Tiên,h,68,683,
Phước Long,tx,70,688,
Đồng Xoài,tp,70,689,
Bình Long,tx,70,690,
Bù Gia Mập,h,70,691,
Lộc Ninh,h,70,692,
Bù Đốp,h,70,693,
Hớn Quản,h,70,694,
Đồng Phú,h,70,695,
Bù Đăng,h,70,696,
Chơn Thành,h,70,697,
Phú Riềng,h,70,698,
Tây Ninh,tp,72,703,
Tân Biên,h,72,705,
Tân Châu,h,72,706,
Dương Minh Châu,h,72,707,
Châu Thành,h,72,708,
Hòa Thành,tx,72,709,
Gò Dầu,h,72,710,
Bến Cầu,h,72,711,
Trảng Bàng,tx,72,712,
Thủ Dầu Một,tp,74,718,
Bàu Bàng,h,74,719,
Dầu Tiếng,h,74,720,
Bến Cát,tx,74,721,
Phú Giáo,h,74,722,
Tân Uyên,tx,74,723,
Dĩ An,tp,74,724,
Thuận An,tp,74,725,
Bắc Tân Uyên,h,74,726,
Biên Hòa,tp,75,731,
Long Khánh,tp,75,732,
Tân Phú,h,75,734,
Vĩnh Cửu,h,75,735,
Định Quán,h,75,736,
Trảng Bom,h,75,737,
Thống Nhất,h,75,738,
Cẩm Mỹ,h,75,739,
Long Thành,h,75,740,
Xuân Lộc,h,75,741,
Nhơn Trạch,h,75,742,
Vũng Tàu,tp,77,747,
Bà Rịa,tp,77,748,
Châu Đức,h,77,750,
Xuyên Mộc,h,77,751,
Long Điền,h,77,752,
Đất Đỏ,h,77,753,
Phú Mỹ,tx,77,754,
Côn Đảo,h,77,755,
1,q,79,760,
12,q,79,761,
Gò Vấp,q,79,764,
Bình Thạnh,q,79,765,
Tân Bình,q,79,766,
Tân Phú,q,79,767,
Phú Nhuận,q,79,768,
Thủ Đức,tp,79,769,
3,q,79,770,
10,q,79,771,
11,q,79,772,
4,q,79,773,
5,q,79,774,
6,q,79,775,
8,q,79,776,
Bình Tân,q,79,777,
7,q,79,778,
Củ Chi,h,79,783,
Hóc Môn,h,79,784,
Bình Chánh,h,79,785,
Nhà Bè,h,79,786,
Cần Giờ,h,79,787,
Tân An,tp,80,794,
Kiến Tường,tx,80,795,
Tân Hưng,h,80,796,
Vĩnh Hưng,h,80,797,
Mộc Hóa,h,80,798,
Tân Thạnh,h,80,799,
Thạnh Hóa,h,80,800,
Đức Huệ,h,80,801,
Đức Hòa,h,80,802,
Bến Lức,h,80,803,
Thủ Thừa,h,80,804,
Tân Trụ,h,80,805,
Cần Đước,h,80,806,
Cần Giuộc,h,80,807,
Châu Thành,h,80,808,
Mỹ Tho,tp,82,815,
Gò Công,tx,82,816,
Cai Lậy,tx,82,817,
Tân Phước,h,82,818,
Cái Bè,h,82,819,
Cai Lậy,h,82,820,
Châu Thành,h,82,821,
Chợ Gạo,h,82,822,
Gò Công Tây,h,82,823,
Gò Công Đông,h,82,824,
Tân Phú Đông,h,82,825,
Bến Tre,tp,83,829,
Châu Thành,h,83,831,
Chợ Lách,h,83,832,
Mỏ Cày Nam,h,83,833,
Giồng Trôm,h,83,834,
Bình Đại,h,83,835,
Ba Tri,h,83,836,
Thạnh Phú,h,83,837,
Mỏ Cày Bắc,h,83,838,
Trà Vinh,tp,84,842,
Càng Long,h,84,844,
Cầu Kè,h,84,845,
Tiểu Cần,h,84,846,
Châu Thành,h,84,847,
Cầu Ngang,h,84,848,
Trà Cú,h,84,849,
Duyên Hải,h,84,850,
Duyên Hải,tx,84,851,
Vĩnh Long,tp,86,855,
Long Hồ,h,86,857,
Mang Thít,h,86,858,
 Vũng Liêm,h,86,859,
Tam Bình,h,86,860,
Bình Minh,tx,86,861,
Trà Ôn,h,86,862,
Bình Tân,h,86,863,
Cao Lãnh,tp,87,866,
Sa Đéc,tp,87,867,
Hồng Ngự,tp,87,868,
Tân Hồng,h,87,869,
Hồng Ngự,h,87,870,
Tam Nông,h,87,871,
Tháp Mười,h,87,872,
Cao Lãnh,h,87,873,
Thanh Bình,h,87,874,
Lấp Vò,h,87,875,
Lai Vung,h,87,876,
Châu Thành,h,87,877,
Long Xuyên,tp,89,883,
Châu Đốc,tp,89,884,
An Phú,h,89,886,
Tân Châu,tx,89,887,
Phú Tân,h,89,888,
Châu Phú,h,89,889,
Tịnh Biên,h,89,890,
Tri Tôn,h,89,891,
Châu Thành,h,89,892,
Chợ Mới,h,89,893,
Thoại Sơn,h,89,894,
Rạch Giá,tp,91,899,
Hà Tiên,tp,91,900,
Kiên Lương,h,91,902,
Hòn Đất,h,91,903,
Tân Hiệp,h,91,904,
Châu Thành,h,91,905,
Giồng Riềng,h,91,906,
Gò Quao,h,91,907,
An Biên,h,91,908,
An Minh,h,91,909,
Vĩnh Thuận,h,91,910,
Phú Quốc,tp,91,911,
Kiên Hải,h,91,912,
U Minh Thượng,h,91,913,
Giang Thành,h,91,914,
Ninh Kiều,q,92,916,
Ô Môn,q,92,917,
Bình Thuỷ,q,92,918,
Cái Răng,q,92,919,
Thốt Nốt,q,92,923,
Vĩnh Thạnh,h,92,924,
Cờ Đỏ,h,92,925,
Phong Điền,h,92,926,
Thới Lai,h,92,927,
Vị Thanh,tp,93,930,
Ngã Bảy,tp,93,931,
Châu Thành A,h,93,932,
Châu Thành,h,93,933,
Phụng Hiệp,h,93,934,
Vị Thuỷ,h,93,935,
Long Mỹ,h,93,936,
Long Mỹ,tx,93,937,
Sóc Trăng,tp,94,941,
Châu Thành,h,94,942,
Kế Sách,h,94,943,
Mỹ Tú,h,94,944,
Cù Lao Dung,h,94,945,
Long Phú,h,94,946,
Mỹ Xuyên,h,94,947,
Ngã Năm,tx,94,948,
Thạnh Trị,h,94,949,
Vĩnh Châu,tx,94,950,
Trần Đề,h,94,951,
Bạc Liêu,tp,95,954,
Hồng Dân,h,95,956,
Phước Long,h,95,957,
Vĩnh Lợi,h,95,958,
Giá Rai,tx,95,959,
Đông Hải,h,95,960,
Hoà Bình,h,95,961,
Cà Mau,tp,96,964,
U Minh,h,96,966,
Thới Bình,h,96,967,
Trần Văn Thời,h,96,968,
Cái Nước,h,96,969,
Đầm Dơi,h,96,970,
Năm Căn,h,96,971,
Phú Tân,h,96,972,
Ngọc Hiển,h,96,973,
Ba Đình,q,01,001,
Hoàn Kiếm,q,01,002,
Tây Hồ,q,01,003,
Long Biên,q,01,004,
Cầu Giấy,q,01,005,
Đống Đa,q,01,006,
Hai Bà Trưng,q,01,007,
Hoàng Mai,q,01,008,
Thanh Xuân,q,01,009,
Sóc Sơn,h,01,016,
Đông Anh,h,01,017,
Gia Lâm,h,01,018,
Nam Từ Liêm,q,01,019,
Thanh Trì,h,01,020,
Bắc Từ Liêm,q,01,021,
Hà Giang,tp,02,024,
Đồng Văn,h,02,026,
Mèo Vạc,h,02,027,
Yên Minh,h,02,028,
Quản Bạ,h,02,029,
Vị Xuyên,h,02,030,
Bắc Mê,h,02,031,
Hoàng Su Phì,h,02,032,
Xín Mần,h,02,033,
Bắc Quang,h,02,034,
Quang Bình,h,02,035,
Cao Bằng,tp,04,040,
Bảo Lâm,h,04,042,
Bảo Lạc,h,04,043,
Hà Quảng,h,04,045,
Trùng Khánh,h,04,047,
Hạ Lang,h,04,048,
Quảng Hòa,h,04,049,
Hoà An,h,04,051,
Nguyên Bình,h,04,052,
Thạch An,h,04,053,
Bắc Kạn,tp,06,058,
Pác Nặm,h,06,060,
Ba Bể,h,06,061,
Ngân Sơn,h,06,062,
Bạch Thông,h,06,063,
Chợ Đồn,h,06,064,
Chợ Mới,h,06,065,
Na Rì,h,06,066,
Tuyên Quang,tp,08,070,
Lâm Bình,h,08,071,
Na Hang,h,08,072,
Chiêm Hóa,h,08,073,
Hàm Yên,h,08,074,
Yên Sơn,h,08,075,
Sơn Dương,h,08,076,
Lào Cai,tp,10,080,
Bát Xát,h,10,082,
Mường Khương,h,10,083,
Si Ma Cai,h,10,084,
Bắc Hà,h,10,085,
Bảo Thắng,h,10,086,
Bảo Yên,h,10,087,
Sa Pa,tx,10,088,
Văn Bàn,h,10,089,
Điện Biên Phủ,tp,11,094,
Mường Lay,tx,11,095,
Mường Nhé,h,11,096,
Mường Chà,h,11,097,
Tủa Chùa,h,11,098,
Tuần Giáo,h,11,099,
